# "fixed acidity","volatile acidity","citric acid","residual sugar","chlorides","free sulfur dioxide","total sulfur dioxide","density","pH","sulphates","alcohol","quality",tipo
6.099999999999999645e+00,5.999999999999999778e-01,0.000000000000000000e+00,1.300000000000000044e+00,4.200000000000000261e-02,2.400000000000000000e+01,7.900000000000000000e+01,9.937000000000000277e-01,3.310000000000000053e+00,3.800000000000000044e-01,9.400000000000000355e+00,4.000000000000000000e+00,2.000000000000000000e+00
5.299999999999999822e+00,3.950000000000000178e-01,7.000000000000000666e-02,1.300000000000000044e+00,3.500000000000000333e-02,2.600000000000000000e+01,1.020000000000000000e+02,9.919999999999999929e-01,3.500000000000000000e+00,3.499999999999999778e-01,1.059999999999999964e+01,6.000000000000000000e+00,2.000000000000000000e+00
7.900000000000000355e+00,1.600000000000000033e-01,2.999999999999999889e-01,4.799999999999999822e+00,3.699999999999999817e-02,3.700000000000000000e+01,1.710000000000000000e+02,9.967000000000000304e-01,3.470000000000000195e+00,4.400000000000000022e-01,9.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00
7.599999999999999645e+00,3.300000000000000155e-01,3.599999999999999867e-01,2.100000000000000089e+00,3.400000000000000244e-02,2.600000000000000000e+01,1.720000000000000000e+02,9.943999999999999506e-01,3.419999999999999929e+00,4.799999999999999822e-01,1.050000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00
7.799999999999999822e+00,2.999999999999999889e-01,2.899999999999999800e-01,1.685000000000000142e+01,5.399999999999999939e-02,2.300000000000000000e+01,1.350000000000000000e+02,9.998000000000000220e-01,3.160000000000000142e+00,3.800000000000000044e-01,9.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00
7.799999999999999822e+00,2.999999999999999889e-01,2.899999999999999800e-01,1.685000000000000142e+01,5.399999999999999939e-02,2.300000000000000000e+01,1.350000000000000000e+02,9.998000000000000220e-01,3.160000000000000142e+00,3.800000000000000044e-01,9.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00
5.700000000000000178e+00,2.600000000000000089e-01,2.700000000000000178e-01,4.099999999999999645e+00,2.010000000000000120e-01,7.350000000000000000e+01,1.895000000000000000e+02,9.941999999999999726e-01,3.270000000000000018e+00,3.800000000000000044e-01,9.400000000000000355e+00,6.000000000000000000e+00,2.000000000000000000e+00
7.799999999999999822e+00,2.999999999999999889e-01,2.899999999999999800e-01,1.685000000000000142e+01,5.399999999999999939e-02,2.300000000000000000e+01,1.350000000000000000e+02,9.998000000000000220e-01,3.160000000000000142e+00,3.800000000000000044e-01,9.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00
7.500000000000000000e+00,1.400000000000000133e-01,3.400000000000000244e-01,1.300000000000000044e+00,5.500000000000000028e-02,5.000000000000000000e+01,1.530000000000000000e+02,9.945000000000000506e-01,3.290000000000000036e+00,8.000000000000000444e-01,9.599999999999999645e+00,6.000000000000000000e+00,2.000000000000000000e+00
7.799999999999999822e+00,2.999999999999999889e-01,2.899999999999999800e-01,1.685000000000000142e+01,5.399999999999999939e-02,2.300000000000000000e+01,1.350000000000000000e+02,9.998000000000000220e-01,3.160000000000000142e+00,3.800000000000000044e-01,9.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00
6.599999999999999645e+00,2.500000000000000000e-01,4.099999999999999756e-01,7.400000000000000355e+00,4.299999999999999656e-02,2.900000000000000000e+01,1.510000000000000000e+02,9.946000000000000396e-01,3.149999999999999911e+00,5.999999999999999778e-01,1.019999999999999929e+01,7.000000000000000000e+00,2.000000000000000000e+00
5.700000000000000178e+00,2.600000000000000089e-01,2.700000000000000178e-01,4.099999999999999645e+00,2.010000000000000120e-01,7.350000000000000000e+01,1.895000000000000000e+02,9.941999999999999726e-01,3.270000000000000018e+00,3.800000000000000044e-01,9.400000000000000355e+00,6.000000000000000000e+00,2.000000000000000000e+00
8.199999999999999289e+00,2.300000000000000100e-01,4.899999999999999911e-01,9.000000000000000222e-01,5.700000000000000205e-02,1.500000000000000000e+01,7.300000000000000000e+01,9.928000000000000158e-01,3.069999999999999840e+00,3.800000000000000044e-01,1.040000000000000036e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.000000000000000000e+00,2.399999999999999911e-01,3.200000000000000067e-01,6.299999999999999822e+00,2.999999999999999889e-02,3.400000000000000000e+01,1.290000000000000000e+02,9.946000000000000396e-01,3.520000000000000018e+00,4.099999999999999756e-01,1.040000000000000036e+01,5.000000000000000000e+00,2.000000000000000000e+00
6.099999999999999645e+00,4.500000000000000111e-01,2.700000000000000178e-01,8.000000000000000444e-01,3.899999999999999994e-02,1.300000000000000000e+01,8.200000000000000000e+01,9.927000000000000268e-01,3.229999999999999982e+00,3.200000000000000067e-01,9.500000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00
7.400000000000000355e+00,2.300000000000000100e-01,4.299999999999999933e-01,1.399999999999999911e+00,4.399999999999999745e-02,2.200000000000000000e+01,1.130000000000000000e+02,9.938000000000000167e-01,3.220000000000000195e+00,6.199999999999999956e-01,1.059999999999999964e+01,6.000000000000000000e+00,2.000000000000000000e+00
7.200000000000000178e+00,2.000000000000000111e-01,3.800000000000000044e-01,1.000000000000000000e+00,3.699999999999999817e-02,2.100000000000000000e+01,7.400000000000000000e+01,9.918000000000000149e-01,3.209999999999999964e+00,3.699999999999999956e-01,1.100000000000000000e+01,5.000000000000000000e+00,2.000000000000000000e+00
7.500000000000000000e+00,1.400000000000000133e-01,3.400000000000000244e-01,1.300000000000000044e+00,5.500000000000000028e-02,5.000000000000000000e+01,1.530000000000000000e+02,9.945000000000000506e-01,3.290000000000000036e+00,8.000000000000000444e-01,9.599999999999999645e+00,6.000000000000000000e+00,2.000000000000000000e+00
7.700000000000000178e+00,2.500000000000000000e-01,4.299999999999999933e-01,4.500000000000000000e+00,6.199999999999999956e-02,2.000000000000000000e+01,1.150000000000000000e+02,9.966000000000000414e-01,3.379999999999999893e+00,5.000000000000000000e-01,9.900000000000000355e+00,6.000000000000000000e+00,2.000000000000000000e+00
8.199999999999999289e+00,6.099999999999999867e-01,4.500000000000000111e-01,5.400000000000000355e+00,2.999999999999999889e-02,1.500000000000000000e+01,1.180000000000000000e+02,9.953999999999999515e-01,3.140000000000000124e+00,3.400000000000000244e-01,9.599999999999999645e+00,5.000000000000000000e+00,2.000000000000000000e+00
7.599999999999999645e+00,2.099999999999999922e-01,4.400000000000000022e-01,1.899999999999999911e+00,3.599999999999999728e-02,1.000000000000000000e+01,1.190000000000000000e+02,9.912999999999999590e-01,3.009999999999999787e+00,6.999999999999999556e-01,1.280000000000000071e+01,6.000000000000000000e+00,2.000000000000000000e+00
7.400000000000000355e+00,2.200000000000000011e-01,3.300000000000000155e-01,2.000000000000000000e+00,4.499999999999999833e-02,3.100000000000000000e+01,1.010000000000000000e+02,9.930999999999999828e-01,3.419999999999999929e+00,5.500000000000000444e-01,1.140000000000000036e+01,5.000000000000000000e+00,2.000000000000000000e+00
7.200000000000000178e+00,2.600000000000000089e-01,2.600000000000000089e-01,1.269999999999999929e+01,3.599999999999999728e-02,4.900000000000000000e+01,2.140000000000000000e+02,9.986000000000000432e-01,3.410000000000000142e+00,5.000000000000000000e-01,1.000000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.400000000000000355e+00,2.500000000000000000e-01,4.099999999999999756e-01,8.599999999999999645e+00,4.200000000000000261e-02,5.700000000000000000e+01,1.730000000000000000e+02,9.965000000000000524e-01,3.000000000000000000e+00,4.400000000000000022e-01,9.099999999999999645e+00,5.000000000000000000e+00,2.000000000000000000e+00
6.299999999999999822e+00,3.200000000000000067e-01,3.499999999999999778e-01,1.109999999999999964e+01,3.899999999999999994e-02,2.900000000000000000e+01,1.980000000000000000e+02,9.983999999999999542e-01,3.359999999999999876e+00,5.000000000000000000e-01,9.400000000000000355e+00,7.000000000000000000e+00,2.000000000000000000e+00
6.799999999999999822e+00,2.500000000000000000e-01,2.899999999999999800e-01,2.000000000000000000e+00,4.200000000000000261e-02,1.900000000000000000e+01,1.890000000000000000e+02,9.951999999999999735e-01,3.459999999999999964e+00,5.400000000000000355e-01,1.019999999999999929e+01,6.000000000000000000e+00,2.000000000000000000e+00
9.800000000000000711e+00,4.400000000000000022e-01,4.000000000000000222e-01,2.799999999999999822e+00,3.599999999999999728e-02,3.500000000000000000e+01,1.670000000000000000e+02,9.956000000000000405e-01,2.970000000000000195e+00,3.900000000000000133e-01,9.199999999999999289e+00,5.000000000000000000e+00,2.000000000000000000e+00
7.200000000000000178e+00,2.000000000000000111e-01,2.500000000000000000e-01,4.500000000000000000e+00,4.399999999999999745e-02,3.100000000000000000e+01,1.090000000000000000e+02,9.949000000000000066e-01,3.229999999999999982e+00,3.599999999999999867e-01,9.400000000000000355e+00,5.000000000000000000e+00,2.000000000000000000e+00
8.199999999999999289e+00,6.099999999999999867e-01,4.500000000000000111e-01,5.400000000000000355e+00,2.999999999999999889e-02,1.500000000000000000e+01,1.180000000000000000e+02,9.953999999999999515e-01,3.140000000000000124e+00,3.400000000000000244e-01,9.599999999999999645e+00,5.000000000000000000e+00,2.000000000000000000e+00
7.500000000000000000e+00,4.199999999999999845e-01,4.500000000000000111e-01,9.099999999999999645e+00,2.900000000000000147e-02,2.000000000000000000e+01,1.250000000000000000e+02,9.959999999999999964e-01,3.120000000000000107e+00,3.599999999999999867e-01,1.009999999999999964e+01,6.000000000000000000e+00,2.000000000000000000e+00
7.400000000000000355e+00,2.200000000000000011e-01,3.300000000000000155e-01,2.000000000000000000e+00,4.499999999999999833e-02,3.100000000000000000e+01,1.010000000000000000e+02,9.930999999999999828e-01,3.419999999999999929e+00,5.500000000000000444e-01,1.140000000000000036e+01,5.000000000000000000e+00,2.000000000000000000e+00
6.400000000000000355e+00,2.600000000000000089e-01,2.999999999999999889e-01,2.200000000000000178e+00,2.500000000000000139e-02,3.300000000000000000e+01,1.340000000000000000e+02,9.919999999999999929e-01,3.209999999999999964e+00,4.699999999999999734e-01,1.059999999999999964e+01,6.000000000000000000e+00,2.000000000000000000e+00
7.900000000000000355e+00,4.600000000000000200e-01,3.200000000000000067e-01,4.099999999999999645e+00,3.300000000000000155e-02,4.000000000000000000e+01,1.380000000000000000e+02,9.911999999999999700e-01,3.180000000000000160e+00,4.400000000000000022e-01,1.280000000000000071e+01,7.000000000000000000e+00,2.000000000000000000e+00
6.500000000000000000e+00,4.099999999999999756e-01,6.400000000000000133e-01,1.180000000000000071e+01,6.500000000000000222e-02,6.500000000000000000e+01,2.250000000000000000e+02,9.978000000000000203e-01,3.120000000000000107e+00,5.100000000000000089e-01,8.900000000000000355e+00,5.000000000000000000e+00,2.000000000000000000e+00
7.500000000000000000e+00,3.200000000000000067e-01,3.699999999999999956e-01,1.199999999999999956e+00,4.800000000000000100e-02,2.200000000000000000e+01,1.840000000000000000e+02,9.938000000000000167e-01,3.089999999999999858e+00,4.299999999999999933e-01,9.300000000000000711e+00,5.000000000000000000e+00,2.000000000000000000e+00
6.599999999999999645e+00,2.099999999999999922e-01,3.800000000000000044e-01,2.200000000000000178e+00,2.599999999999999881e-02,4.000000000000000000e+01,1.040000000000000000e+02,9.913999999999999480e-01,3.250000000000000000e+00,4.000000000000000222e-01,1.109999999999999964e+01,8.000000000000000000e+00,2.000000000000000000e+00
7.099999999999999645e+00,2.099999999999999922e-01,2.999999999999999889e-01,1.399999999999999911e+00,3.699999999999999817e-02,4.500000000000000000e+01,1.430000000000000000e+02,9.931999999999999718e-01,3.129999999999999893e+00,3.300000000000000155e-01,9.900000000000000355e+00,6.000000000000000000e+00,2.000000000000000000e+00
7.599999999999999645e+00,2.600000000000000089e-01,4.699999999999999734e-01,1.600000000000000089e+00,6.800000000000000488e-02,5.000000000000000000e+00,5.500000000000000000e+01,9.943999999999999506e-01,3.100000000000000089e+00,4.500000000000000111e-01,9.599999999999999645e+00,5.000000000000000000e+00,2.000000000000000000e+00
7.599999999999999645e+00,2.099999999999999922e-01,4.400000000000000022e-01,1.899999999999999911e+00,3.599999999999999728e-02,1.000000000000000000e+01,1.190000000000000000e+02,9.912999999999999590e-01,3.009999999999999787e+00,6.999999999999999556e-01,1.280000000000000071e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.900000000000000355e+00,2.500000000000000000e-01,2.600000000000000089e-01,5.200000000000000178e+00,2.400000000000000050e-02,3.600000000000000000e+01,1.350000000000000000e+02,9.948000000000000176e-01,3.160000000000000142e+00,7.199999999999999734e-01,1.069999999999999929e+01,7.000000000000000000e+00,2.000000000000000000e+00
7.099999999999999645e+00,2.600000000000000089e-01,3.200000000000000067e-01,1.444999999999999929e+01,7.399999999999999634e-02,2.900000000000000000e+01,1.070000000000000000e+02,9.979999999999999982e-01,2.959999999999999964e+00,4.199999999999999845e-01,9.199999999999999289e+00,6.000000000000000000e+00,2.000000000000000000e+00
7.299999999999999822e+00,2.200000000000000011e-01,4.000000000000000222e-01,1.475000000000000000e+01,4.200000000000000261e-02,4.450000000000000000e+01,1.295000000000000000e+02,9.998000000000000220e-01,3.359999999999999876e+00,4.099999999999999756e-01,9.099999999999999645e+00,7.000000000000000000e+00,2.000000000000000000e+00
6.200000000000000178e+00,3.699999999999999956e-01,2.200000000000000011e-01,8.300000000000000711e+00,2.500000000000000139e-02,3.600000000000000000e+01,2.160000000000000000e+02,9.963999999999999524e-01,3.330000000000000071e+00,5.999999999999999778e-01,9.599999999999999645e+00,6.000000000000000000e+00,2.000000000000000000e+00
7.900000000000000355e+00,2.200000000000000011e-01,4.500000000000000111e-01,1.419999999999999929e+01,3.799999999999999906e-02,5.300000000000000000e+01,1.410000000000000000e+02,9.991999999999999771e-01,3.029999999999999805e+00,4.600000000000000200e-01,9.199999999999999289e+00,6.000000000000000000e+00,2.000000000000000000e+00
6.900000000000000355e+00,2.500000000000000000e-01,2.600000000000000089e-01,5.200000000000000178e+00,2.400000000000000050e-02,3.600000000000000000e+01,1.350000000000000000e+02,9.948000000000000176e-01,3.160000000000000142e+00,7.199999999999999734e-01,1.069999999999999929e+01,7.000000000000000000e+00,2.000000000000000000e+00
7.299999999999999822e+00,2.200000000000000011e-01,4.000000000000000222e-01,1.475000000000000000e+01,4.200000000000000261e-02,4.450000000000000000e+01,1.295000000000000000e+02,9.998000000000000220e-01,3.359999999999999876e+00,4.099999999999999756e-01,9.099999999999999645e+00,7.000000000000000000e+00,2.000000000000000000e+00
7.099999999999999645e+00,2.600000000000000089e-01,3.200000000000000067e-01,1.444999999999999929e+01,7.399999999999999634e-02,2.900000000000000000e+01,1.070000000000000000e+02,9.979999999999999982e-01,2.959999999999999964e+00,4.199999999999999845e-01,9.199999999999999289e+00,6.000000000000000000e+00,2.000000000000000000e+00
7.400000000000000355e+00,2.500000000000000000e-01,3.699999999999999956e-01,6.900000000000000355e+00,2.000000000000000042e-02,1.400000000000000000e+01,9.300000000000000000e+01,9.939000000000000057e-01,3.000000000000000000e+00,4.799999999999999822e-01,1.069999999999999929e+01,7.000000000000000000e+00,2.000000000000000000e+00
6.799999999999999822e+00,1.799999999999999933e-01,3.699999999999999956e-01,1.500000000000000000e+00,2.699999999999999969e-02,3.700000000000000000e+01,9.300000000000000000e+01,9.919999999999999929e-01,3.299999999999999822e+00,4.500000000000000111e-01,1.080000000000000071e+01,6.000000000000000000e+00,2.000000000000000000e+00
7.000000000000000000e+00,1.700000000000000122e-01,3.699999999999999956e-01,1.500000000000000000e+00,2.800000000000000058e-02,2.600000000000000000e+01,7.500000000000000000e+01,9.921999999999999709e-01,3.299999999999999822e+00,4.600000000000000200e-01,1.080000000000000071e+01,7.000000000000000000e+00,2.000000000000000000e+00
